Colony,Date,Survey.Start,Survey.End,Sparrow,Hedge,Grass,Tree,Roof,Artificial.Surface,Bush,Bird.Feeder,Colony.Size,DistHdg,DistRf,Aflag
Kelvindale 6,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,-1.023704917,-0.633499049,0
Kelvindale 6,15/11/17,09:30,10:20,1,0.3,0.7,0,0,0,0,0,4,-0.776959019,-1.093176315,0
Kelvindale 6,15/11/17,09:30,10:20,1,0.3,0.7,0,0,0,0,0,4,-0.776959019,-1.093176315,0
Kelvindale 6,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,-0.531140737,-1.208221778,0
Kelvindale 6,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,-0.531140737,-1.208221778,0
Kelvindale 6,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,-0.325209949,-1.220331827,0
Kelvindale 6,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,-0.325209949,-1.220331827,0
Kelvindale 6,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,-0.084029748,-0.715241878,0
Kelvindale 6,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,-0.084029748,-0.715241878,0
Kelvindale 6,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,0.427086755,-0.074923052,0
Kelvindale 6,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,0.427086755,-0.074923052,0
Kelvindale 6,15/11/17,09:30,10:20,1,0,0,0.7,0,0.3,0,0,4,-1.148933098,-0.399876026,0
Kelvindale 6,15/11/17,09:30,10:20,1,0,0,0,0,1,0,0,4,-1.073796189,0.201589727,0
Kelvindale 6,15/11/17,09:30,10:20,1,0,0,0,0,0,1,0,4,-0.783452332,-0.419554855,0
Kelvindale 6,15/11/17,09:30,10:20,1,0,0.4,0,0,0,0.6,0,4,-0.763972392,-1.277854558,0
Kelvindale 6,15/11/17,09:30,10:20,1,0.2,0.8,0,0,0,0,0,4,-0.494963706,-0.086528516,0
Kelvindale 6,15/11/17,09:30,10:20,1,0.6,0,0,0,0.4,0,0,4,-0.336341343,-0.220748222,0
Kelvindale 6,15/11/17,09:30,10:20,1,0,0,0,0,0.2,0.8,0,4,-0.186067526,-0.695058464,0
Kelvindale 6,15/11/17,09:30,10:20,1,0.4,0.6,0,0,0,0,0,4,-0.06918789,-0.928681487,0
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-1.148933098,1.428236745,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,0,0,0.9,0.1,0,0,-1.148933098,0.890348748,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.975468876,0.245488654,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.924449988,0.604248847,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,0,0,0.5,0.5,0,0,-0.883634877,1.131540552,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,-0.838181685,-0.108730271,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.837254069,-0.247995832,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,1,0,0,0,0,0,-0.769538089,-0.818177292,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0.8,0,0,0.2,0,0,0,-0.738926756,-0.006299443,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.65822415,-0.206619832,1
Kelvindale 6,15/11/17,09:30,10:20,0,1,0,0,0,0,0,0,0,-0.627612817,0.611313042,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,-0.587725322,0.843422309,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,1,0,0,0,0,0,0,-0.516298878,0.286864653,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,-0.387360232,0.698101725,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.258421586,-0.763682073,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,1,0,0,0,0,0,-0.175863748,0.220259385,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,1,0,0,0,0,0,-0.058984112,-0.941800706,1
Kelvindale 6,15/11/17,09:30,10:20,0,0.1,0.9,0,0,0,0,0,0,-1.148933098,-0.702627244,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,1.711835134,0.591129627,1
Kelvindale 6,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,1.763781639,-0.027996613,1
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,-0.270480596,0.012370216,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,-0.270480596,0.012370216,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,0,0,0.8,0.2,0,4,-0.265842515,-0.741984903,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,0,0,0.8,0.2,0,4,-0.265842515,-0.741984903,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,-0.226882637,-0.476068416,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,-0.226882637,-0.476068416,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,0.165498998,0.527047286,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,0.165498998,0.527047286,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,-0.957844169,0.568423286,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,-0.920739523,-1.228909778,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,-0.756551463,-0.450334562,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,1,0,0,0,0,0,4,-0.212040778,0.810119675,0
Kelvindale 7,15/11/17,09:30,10:20,1,0.8,0.2,0,0,0,0,0,4,-0.187922758,-0.574967147,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,1,0,0,0,0,4,-0.171225667,-0.778819634,0
Kelvindale 7,15/11/17,09:30,10:20,1,0.5,0.5,0,0,0,0,0,4,0.064388837,0.67034953,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,1,0,0,0,0,4,0.080158312,0.329249824,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,1,0,0,0,0,4,0.251767301,-0.034556223,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,0,0,0,1,0,4,0.508716977,-0.44730705,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,1,0,0,0,0,4,0.545821623,-0.026987443,0
Kelvindale 7,15/11/17,09:30,10:20,1,0,0,0,1,0,0,0,4,0.658990794,0.673881627,0
Kelvindale 7,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-1.148933098,0.194525532,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.985672654,0.362047873,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.943002311,1.168879869,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,-0.900331968,-0.102170662,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.850240695,0.155672459,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,-0.791800877,-1.089644218,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.702749726,0.464983287,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0.9,0,0,0.1,0,0,0,-0.616481423,1.798602402,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,-0.577521545,-0.966525389,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0,0,1,0,0,0,0,-0.489398009,1.197136649,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0.9,0,0,0.1,0,0,0,-0.476411383,1.265760258,1
Kelvindale 7,15/11/17,09:30,10:20,0,0.8,0,0,0,0.2,0,0,0,-0.471773302,-0.518958172,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.428175343,0.463469531,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.36138698,0.144571581,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,-0.25749397,0.271727092,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0.8,0,0,0,0.2,0,0,0.076447847,-0.176849296,1
Kelvindale 7,15/11/17,09:30,10:20,0,0.4,0.3,0,0,0,0.3,0,0,-1.148933098,0.533606896,1
Kelvindale 7,15/11/17,09:30,10:20,0,0.3,0.7,0,0,0,0,0,0,-1.148933098,-0.429141977,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0.8,0,0,0.2,0,0,0,0.336180371,-0.246986661,1
Kelvindale 7,15/11/17,09:30,10:20,0,0,0,0,0,1,0,0,0,0.761028572,0.220763971,1
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,1,0,0,0,12,1.736311577,-1.083433583,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,1,0,0,0,12,1.736311577,-1.083433583,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,1,0,0,0,12,1.736311577,-1.083433583,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,0,0.5,0.5,0,12,-0.144565819,0.568582095,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,0,0.5,0.5,0,12,-0.144565819,0.568582095,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,0,0.4,0.6,0,12,0.482393313,-0.092224176,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,0,0.4,0.6,0,12,0.482393313,-0.092224176,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,0,0,1,0,12,0.482393313,0.568582095,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,0,0,1,0,12,0.482393313,0.568582095,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,1,0,0,0,12,1.109352445,-1.083433583,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,1,0,0,0,12,1.109352445,-1.083433583,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,1,0,0,0,12,1.109352445,-1.083433583,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,1,0,0,0,12,1.109352445,-1.083433583,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,1,0,0,0,12,1.422832011,-1.083433583,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,1,0,0,0,12,1.422832011,-1.083433583,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,0,1,0,0,12,0.482393313,0.238178959,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,1,0,0,0,12,1.422832011,-1.083433583,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,1,0,0,0,12,2.049791143,-1.083433583,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,1,0,0,0,12,2.676750275,-1.083433583,0
Kinmount Avenue,07/07/16,12.47,13,1,0,0,0,1,0,0,0,12,2.990229842,-1.083433583,0
Kinmount Avenue,07/07/16,12.47,13,0,0.8,0.2,0,0,0,0,0,12,-1.085004518,0.898985231,1
Kinmount Avenue,07/07/16,12.47,13,0,0.8,0.2,0,0,0,0,0,12,-1.085004518,0.898985231,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0.5,0,0,0,0.5,0,12,-0.771524951,1.229388366,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0.8,0,0,0,0.2,0,12,-0.771524951,1.229388366,1
Kinmount Avenue,07/07/16,12.47,13,0,0.3,0.7,0,0,0,0,0,12,-0.771524951,0.568582095,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0,0,0,0,1,0,12,-0.458045385,-0.092224176,1
Kinmount Avenue,07/07/16,12.47,13,0,0,1,0,0,0,0,0,12,-0.144565819,0.568582095,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0,0,0,0,1,0,12,-0.144565819,0.568582095,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0.5,0,0,0,0.5,0,12,-0.144565819,0.568582095,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0,0,0,0,1,0,12,-0.144565819,0.238178959,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0,0,1,0,0,0,12,0.168913747,-1.083433583,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0,0,0,1,0,0,12,0.482393313,0.238178959,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0,0,1,0,0,0,12,0.482393313,-1.083433583,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0,0,1,0,0,0,12,0.482393313,-1.083433583,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0,0,1,0,0,0,12,0.482393313,-1.083433583,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0,0,0,1,0,0,12,0.795872879,0.898985231,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0,0,0,1,0,0,12,0.795872879,0.898985231,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0,0,0,1,0,0,12,0.795872879,0.238178959,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0,0,1,0,0,0,12,1.422832011,-1.083433583,1
Kinmount Avenue,07/07/16,12.47,13,0,0,0,0,1,0,0,0,12,2.049791143,-1.083433583,1
Ledi Drive A,10/06/16,12.03,12.2,1,0,0,1,0,0,0,0,4,-0.458045385,-0.753030447,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,0,1,0,0,0,0,4,-0.458045385,-0.753030447,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,0,1,0,0,0,0,4,-0.458045385,-0.753030447,0
Ledi Drive A,10/06/16,12.03,12.2,1,0.9,0.1,0,0,0,0,0,4,-1.085004518,-0.092224176,0
Ledi Drive A,10/06/16,12.03,12.2,1,0.9,0.1,0,0,0,0,0,4,-1.085004518,-0.092224176,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,1,0,0,0,0,0,4,-0.771524951,0.898985231,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,1,0,0,0,0,0,4,-0.771524951,0.898985231,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,0.1,0,0.9,0,0,0,4,-0.458045385,-1.083433583,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,0.1,0,0.9,0,0,0,4,-0.458045385,-1.083433583,0
Ledi Drive A,10/06/16,12.03,12.2,1,0.9,0.1,0,0,0,0,0,4,-1.085004518,0.238178959,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,0,0,0.9,0.1,0,0,4,-0.771524951,-1.083433583,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,0,0,0.9,0.1,0,0,4,-0.771524951,-1.083433583,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,0,0,0,0.9,0.1,0,4,-0.771524951,0.238178959,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,0.2,0,0,0,0.8,0,4,-0.458045385,-0.753030447,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,0.9,0,0,0.1,0,0,4,-0.458045385,0.568582095,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,0,0,0.9,0,0.1,0,4,-0.458045385,-1.083433583,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,0,0,0,0,1,0,4,-0.458045385,0.898985231,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,0,0,0,0.8,0.2,0,4,-0.458045385,0.568582095,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,0.1,0,0.9,0,0,0,4,0.482393313,-1.083433583,0
Ledi Drive A,10/06/16,12.03,12.2,1,0,0.1,0,0.9,0,0,0,4,0.482393313,-1.083433583,0
Ledi Drive A,10/06/16,12.03,12.2,0,0.5,0,0,0,0,0.5,0,4,-1.085004518,0.238178959,1
Ledi Drive A,10/06/16,12.03,12.2,0,1,0,0,0,0,0,0,4,-1.085004518,-0.422627312,1
Ledi Drive A,10/06/16,12.03,12.2,0,1,0,0,0,0,0,0,4,-1.085004518,0.568582095,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,0,1,0,0,0,0,4,-0.771524951,0.568582095,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,0.9,0,0.1,0,0,0,4,-0.771524951,-0.753030447,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,0,0,0,0.9,0.1,0,4,-0.771524951,-0.092224176,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,0,0,0,0,1,0,4,-0.771524951,1.229388366,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,1,0,0,0,0,0,4,-0.458045385,0.238178959,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,0,0,0,0,1,0,4,-0.458045385,-0.422627312,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,0,0,0.8,0.2,0,0,4,-0.458045385,-1.083433583,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,0,0,1,0,0,0,4,-0.458045385,-1.083433583,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,0.1,0,0,0.9,0,0,4,-0.458045385,-0.092224176,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,0.5,0,0,0,0.5,0,4,-0.458045385,0.898985231,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,1,0,0,0,0,0,4,-0.458045385,0.568582095,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,0,0,0,0,1,0,4,-0.458045385,0.238178959,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,0.2,0,0,0,0.8,0,4,-0.144565819,-0.422627312,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,0,0,1,0,0,0,4,0.168913747,-1.083433583,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,1,0,0,0,0,0,4,0.168913747,0.238178959,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,0,0,0,0.5,0.5,0,4,0.482393313,-0.753030447,1
Ledi Drive A,10/06/16,12.03,12.2,0,0,0,0,0,1,0,0,4,0.482393313,0.238178959,1
Ledi Drive B,10/06/16,12.22,12.35,1,0.2,0,0,0,0.8,0,0,2,-0.771524951,0.238178959,0
Ledi Drive B,10/06/16,12.22,12.35,1,0.2,0,0,0,0.8,0,0,2,-0.771524951,0.238178959,0
Ledi Drive B,10/06/16,12.22,12.35,1,0.4,0,0,0,0.6,0,0,2,-0.771524951,0.568582095,0
Ledi Drive B,10/06/16,12.22,12.35,1,0.4,0,0,0,0.6,0,0,2,-0.771524951,0.568582095,0
Ledi Drive B,10/06/16,12.22,12.35,1,0.6,0.4,0,0,0,0,0,2,-1.085004518,0.238178959,0
Ledi Drive B,10/06/16,12.22,12.35,1,0.6,0.4,0,0,0,0,0,2,-1.085004518,0.238178959,0
Ledi Drive B,10/06/16,12.22,12.35,1,0.6,0,0,0,0.4,0,0,2,-0.771524951,0.238178959,0
Ledi Drive B,10/06/16,12.22,12.35,1,0.2,0,0,0,0.8,0,0,2,-0.771524951,0.238178959,0
Ledi Drive B,10/06/16,12.22,12.35,1,0.6,0,0,0,0.4,0,0,2,-0.771524951,0.238178959,0
Ledi Drive B,10/06/16,12.22,12.35,1,0,0.5,0,0,0.5,0,0,2,-0.771524951,0.238178959,0
Ledi Drive B,10/06/16,12.22,12.35,1,0,0.9,0,0,0.1,0,0,2,-0.771524951,0.898985231,0
Ledi Drive B,10/06/16,12.22,12.35,1,0.5,0.5,0,0,0,0,0,2,-0.771524951,-0.092224176,0
Ledi Drive B,10/06/16,12.22,12.35,1,0.4,0.6,0,0,0,0,0,2,-0.771524951,-0.092224176,0
Ledi Drive B,10/06/16,12.22,12.35,1,0,0.5,0,0,0.5,0,0,2,-0.458045385,-0.092224176,0
Ledi Drive B,10/06/16,12.22,12.35,1,0,1,0,0,0,0,0,2,-0.458045385,-0.092224176,0
Ledi Drive B,10/06/16,12.22,12.35,1,0,0.1,0,0.9,0,0,0,2,-0.458045385,-1.083433583,0
Ledi Drive B,10/06/16,12.22,12.35,1,0,0,0,0,1,0,0,2,-0.144565819,-0.422627312,0
Ledi Drive B,10/06/16,12.22,12.35,1,0,0.5,0,0,0.5,0,0,2,-0.144565819,-0.092224176,0
Ledi Drive B,10/06/16,12.22,12.35,1,0,0.1,0,0.9,0,0,0,2,0.168913747,-1.083433583,0
Ledi Drive B,10/06/16,12.22,12.35,1,0,0,0,0.9,0.1,0,0,2,0.482393313,-1.083433583,0
Ledi Drive B,10/06/16,12.22,12.35,0,0.8,0.2,0,0,0,0,0,2,-1.085004518,0.898985231,1
Ledi Drive B,10/06/16,12.22,12.35,0,0.9,0,0,0,0.1,0,0,2,-1.085004518,0.238178959,1
Ledi Drive B,10/06/16,12.22,12.35,0,0.5,0.5,0,0,0,0,0,2,-1.085004518,0.238178959,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,0,0,0,1,0,0,2,-0.771524951,-0.753030447,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,0.5,0,0.5,0,0,0,2,-0.771524951,-0.753030447,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,0,0,0,1,0,0,2,-0.458045385,-0.422627312,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,0,0,0,1,0,0,2,-0.144565819,0.238178959,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,0.7,0,0,0.3,0,0,2,-0.144565819,0.568582095,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,0,0,0,1,0,0,2,-0.144565819,0.568582095,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,0,0,1,0,0,0,2,0.168913747,-1.083433583,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,0.2,0,0.8,0,0,0,2,0.168913747,-1.083433583,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,1,0,0,0,0,0,2,0.168913747,0.238178959,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,1,0,0,0,0,0,2,0.168913747,-0.092224176,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,0,0,0,1,0,0,2,0.168913747,0.568582095,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,0.5,0,0,0.5,0,0,2,0.482393313,0.238178959,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,0,0,1,0,0,0,2,0.795872879,-1.083433583,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,0,0,0.7,0.3,0,0,2,0.795872879,-1.083433583,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,0,0,1,0,0,0,2,1.109352445,-1.083433583,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,0,0,1,0,0,0,2,1.109352445,-1.083433583,1
Ledi Drive B,10/06/16,12.22,12.35,0,0,0,0,1,0,0,0,2,1.422832011,-1.083433583,1
Milngavie 1,17/11/17,11:00,12:00,1,0,0,1,0,0,0,0,8,-0.833543604,-0.620884415,0
Milngavie 1,17/11/17,11:00,12:00,1,0,0,1,0,0,0,0,8,-0.833543604,-0.620884415,0
Milngavie 1,17/11/17,11:00,12:00,1,0,0,0,0.9,0,0.1,0,8,-0.115568698,-0.990745487,0
Milngavie 1,17/11/17,11:00,12:00,1,0,0,0,0.9,0,0.1,0,8,-0.115568698,-0.990745487,0
Milngavie 1,17/11/17,11:00,12:00,1,0,0,0,1,0,0,0,8,3.021629149,-0.98822256,0
Milngavie 1,17/11/17,11:00,12:00,1,0,0,0,1,0,0,0,8,3.021629149,-0.98822256,0
Milngavie 1,17/11/17,11:00,12:00,1,0,0,1,0,0,0,0,8,-0.617409039,-0.735425293,0
Milngavie 1,17/11/17,11:00,12:00,1,0,0,1,0,0,0,0,8,-0.136903869,-0.879232121,0
Milngavie 1,17/11/17,11:00,12:00,1,0,0,1,0,0,0,0,8,0.165498998,-1.163313681,0
Milngavie 1,17/11/17,11:00,12:00,1,0,0,1,0,0,0,0,8,0.35102223,-0.400380612,0
Milngavie 1,17/11/17,11:00,12:00,1,0,0,0,1,0,0,0,8,0.693312592,-1.100745096,0
Milngavie 1,17/11/17,11:00,12:00,1,0,0,1,0,0,0,0,8,0.702588754,-0.326206563,0
Milngavie 1,17/11/17,11:00,12:00,1,0,1,0,0,0,0,0,8,0.800916067,-0.468499636,0
Milngavie 1,17/11/17,11:00,12:00,1,0,0,0,1,0,0,0,8,0.858428268,-1.027075633,0
Milngavie 1,17/11/17,11:00,12:00,1,0,1,0,0,0,0,0,8,1.14042358,-0.603223928,0
Milngavie 1,17/11/17,11:00,12:00,1,0,0,0,0,1,0,0,8,2.011455153,-1.279368314,0
Milngavie 1,17/11/17,11:00,12:00,1,0,1,0,0,0,0,0,8,2.158946122,-1.118910169,0
Milngavie 1,17/11/17,11:00,12:00,1,0,1,0,0,0,0,0,8,2.162656587,-0.782856317,0
Milngavie 1,17/11/17,11:00,12:00,1,0,0,0,1,0,0,0,8,2.610695191,-1.194093388,0
Milngavie 1,17/11/17,11:00,12:00,1,0,0,0,0,0,0,0,8,3.045747169,-1.022029779,0
Milngavie 1,17/11/17,11:00,12:00,0,0,0,0,1,0,0,0,0,-0.200909384,-0.3146011,1
Milngavie 1,17/11/17,11:00,12:00,0,0,0,1,0,0,0,0,0,-0.090523061,0.140534898,1
Milngavie 1,17/11/17,11:00,12:00,0,0,0.9,0,0.1,0,0,0,0,-0.007965223,0.075443386,1
Milngavie 1,17/11/17,11:00,12:00,0,0,0,0,1,0,0,0,0,0.335252755,0.59516631,1
Milngavie 1,17/11/17,11:00,12:00,0,0,1,0,0,0,0,0,0,0.424303906,0.015902313,1
Milngavie 1,17/11/17,11:00,12:00,0,0,1,0,0,0,0,0,0,0.453060007,-0.229326173,1
Milngavie 1,17/11/17,11:00,12:00,0,0,0,0,0,1,0,0,0,1.234112812,-0.480105099,1
Milngavie 1,17/11/17,11:00,12:00,0,0,0,0,0,1,0,0,0,1.697920891,-0.670333781,1
Milngavie 1,17/11/17,11:00,12:00,0,0,1,0,0,0,0,0,0,1.793465356,-1.035653584,1
Milngavie 1,17/11/17,11:00,12:00,0,0,0,1,0,0,0,0,0,1.80923483,-0.354463343,1
Milngavie 1,17/11/17,11:00,12:00,0,0,0,0,0,1,0,0,0,1.912200224,-0.868131243,1
Milngavie 1,17/11/17,11:00,12:00,0,0,0,0,0,1,0,0,0,2.314785637,-0.975607926,1
Milngavie 1,17/11/17,11:00,12:00,0,0,0,0,1,0,0,0,0,2.347252202,-0.482628026,1
Milngavie 1,17/11/17,11:00,12:00,0,0,0,0,0,1,0,0,0,2.623681817,-0.716755634,1
Milngavie 1,17/11/17,11:00,12:00,0,0,0,0,1,0,0,0,0,2.696963494,-0.571939635,1
Milngavie 1,17/11/17,11:00,12:00,0,0,0,1,0,0,0,0,0,2.955768402,-0.313087344,1
Milngavie 1,17/11/17,11:00,12:00,0,0,1,0,0,0,0,0,0,3.718268884,-0.920103536,1
Milngavie 1,17/11/17,11:00,12:00,0,0,1,0,0,0,0,0,0,3.773925853,-0.290381002,1
Milngavie 1,17/11/17,11:00,12:00,0,0,0,1,0,0,0,0,0,4.451085649,-0.589095537,1
Milngavie 1,17/11/17,11:00,12:00,0,0,1,0,0,0,0,0,0,4.494683608,-0.206619832,1
Milngavie 2,12/10/17,09:00,10:00,1,0,0.1,0,0,0,0.9,0,17,-0.779741867,-0.978635438,0
Milngavie 2,12/10/17,09:00,10:00,1,0,0.1,0,0,0,0.9,0,17,-0.779741867,-0.978635438,0
Milngavie 2,12/10/17,09:00,10:00,1,0,1,0,0,0,0,0,17,-0.624829969,-0.920103536,0
